Info 0    [23:51:12.559] Starting TS Server
Info 3964 [00:13:33.022] getCompletionData: Get previous token: 0.024644002318382263
Info 3965 [00:13:33.022] getCompletionsAtPosition: isCompletionListBlocker: 0.008272990584373474
Info 3966 [00:13:33.022] Returning an empty list because completion was requested in an invalid position.
Info 3967 [00:13:33.099] getCompletionData: Get current token: 0.01170898973941803
Info 3968 [00:13:33.099] getCompletionData: Is inside comment: 0.0028100013732910156
Info 3969 [00:13:33.099] getCompletionData: Get previous token: 0.039966002106666565
Info 3970 [00:13:33.100] getCompletionsAtPosition: isCompletionListBlocker: 0.01022501289844513
Info 3971 [00:13:33.100] Returning an empty list because completion was requested in an invalid position.
Info 3972 [00:13:33.101] getCompletionData: Get current token: 0.011984005570411682
Info 3973 [00:13:33.101] getCompletionData: Is inside comment: 0.002259001135826111
Info 3974 [00:13:33.101] getCompletionData: Get previous token: 0.02944798767566681
Info 3975 [00:13:33.101] getCompletionsAtPosition: isCompletionListBlocker: 0.008246004581451416
Info 3976 [00:13:33.101] Returning an empty list because completion was requested in an invalid position.
Info 3977 [00:13:33.123] getCompletionData: Get current token: 0.11310999095439911
Info 3978 [00:13:33.123] getCompletionData: Is inside comment: 0.0028560012578964233
Info 3979 [00:13:33.124] getCompletionData: Get previous token: 0.03359299898147583
Info 3980 [00:13:33.124] getCompletionsAtPosition: isCompletionListBlocker: 0.009787991642951965
Info 3981 [00:13:33.124] Returning an empty list because completion was requested in an invalid position.
Info 3982 [00:13:34.249] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3983 [00:13:34.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 328 structureChanged: false structureIsReused:: Completely Elapsed: 4.293167009949684ms
Info 3984 [00:13:34.254] Different program with same set of files
Info 3985 [00:13:34.254] getCompletionData: Get current token: 0.008276000618934631
Info 3986 [00:13:34.254] getCompletionData: Is inside comment: 0.0017459988594055176
Info 3987 [00:13:34.254] getCompletionData: Get previous token: 0.026041999459266663
Info 3988 [00:13:34.254] getCompletionsAtPosition: isCompletionListBlocker: 0.008322998881340027
Info 3989 [00:13:34.254] Returning an empty list because completion was requested in an invalid position.
Info 3990 [00:13:34.335] getCompletionData: Get current token: 0.009319990873336792
Info 3991 [00:13:34.335] getCompletionData: Is inside comment: 0.0018520057201385498
Info 3992 [00:13:34.335] getCompletionData: Get previous token: 0.022076010704040527
Info 3993 [00:13:34.335] getCompletionsAtPosition: isCompletionListBlocker: 0.009162992238998413
Info 3994 [00:13:34.335] Returning an empty list because completion was requested in an invalid position.
Info 3995 [00:13:34.336] getCompletionData: Get current token: 0.016927003860473633
Info 3996 [00:13:34.336] getCompletionData: Is inside comment: 0.0030210018157958984
Info 3997 [00:13:34.336] getCompletionData: Get previous token: 0.023383989930152893
Info 3998 [00:13:34.336] getCompletionsAtPosition: isCompletionListBlocker: 0.00874599814414978
Info 3999 [00:13:34.336] Returning an empty list because completion was requested in an invalid position.
Info 4000 [00:13:34.358] getCompletionData: Get current token: 0.010463997721672058
Info 4001 [00:13:34.358] getCompletionData: Is inside comment: 0.0020689964294433594
Info 4002 [00:13:34.358] getCompletionData: Get previous token: 0.03419099748134613
Info 4003 [00:13:34.358] getCompletionsAtPosition: isCompletionListBlocker: 0.011225998401641846
Info 4004 [00:13:34.358] Returning an empty list because completion was requested in an invalid position.
Info 4005 [00:13:34.404] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4006 [00:13:34.409] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 329 structureChanged: false structureIsReused:: Completely Elapsed: 5.530788004398346ms
Info 4007 [00:13:34.409] Different program with same set of files
Info 4008 [00:13:34.410] getCompletionData: Get current token: 0.01824900507926941
Info 4009 [00:13:34.410] getCompletionData: Is inside comment: 0.0028290003538131714
Info 4010 [00:13:34.410] getCompletionData: Get previous token: 0.046716004610061646
Info 4011 [00:13:34.410] getCompletionsAtPosition: isCompletionListBlocker: 0.03465500473976135
Info 4012 [00:13:34.410] Returning an empty list because completion was requested in an invalid position.
Info 4013 [00:13:34.435] getCompletionData: Get current token: 0.050071001052856445
Info 4014 [00:13:34.436] getCompletionData: Is inside comment: 0.028659000992774963
Info 4015 [00:13:34.436] getCompletionData: Get previous token: 0.09855599701404572
Info 4016 [00:13:34.436] getCompletionsAtPosition: isCompletionListBlocker: 0.023244008421897888
Info 4017 [00:13:34.436] Returning an empty list because completion was requested in an invalid position.
Info 4018 [00:13:34.437] getCompletionData: Get current token: 0.019873008131980896
Info 4019 [00:13:34.437] getCompletionData: Is inside comment: 0.00291500985622406
Info 4020 [00:13:34.437] getCompletionData: Get previous token: 0.03893500566482544
Info 4021 [00:13:34.437] getCompletionsAtPosition: isCompletionListBlocker: 0.010554999113082886
Info 4022 [00:13:34.437] Returning an empty list because completion was requested in an invalid position.
Info 4023 [00:13:34.438] getCompletionData: Get current token: 0.018995001912117004
Info 4024 [00:13:34.438] getCompletionData: Is inside comment: 0.002540990710258484
Info 4025 [00:13:34.439] getCompletionData: Get previous token: 0.039719000458717346
Info 4026 [00:13:34.439] getCompletionsAtPosition: isCompletionListBlocker: 0.0074120014905929565
Info 4027 [00:13:34.439] Returning an empty list because completion was requested in an invalid position.
Info 4028 [00:13:36.033] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4029 [00:13:36.038] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 330 structureChanged: false structureIsReused:: Completely Elapsed: 4.871911004185677ms
Info 4030 [00:13:36.038] Different program with same set of files
Info 4031 [00:13:36.123] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4032 [00:13:36.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 331 structureChanged: false structureIsReused:: Completely Elapsed: 3.4612880051136017ms
Info 4033 [00:13:36.127] Different program with same set of files
Info 4034 [00:13:36.936] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4035 [00:13:36.940] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 332 structureChanged: false structureIsReused:: Completely Elapsed: 3.324547991156578ms
Info 4036 [00:13:36.940] Different program with same set of files
Info 4037 [00:13:36.940] getCompletionData: Get current token: 0.007883995771408081
Info 4038 [00:13:36.940] getCompletionData: Is inside comment: 0.0018529891967773438
Info 4039 [00:13:36.940] getCompletionData: Get previous token: 0.025819003582000732
Info 4040 [00:13:36.940] getCompletionsAtPosition: isCompletionListBlocker: 0.007712006568908691
Info 4041 [00:13:36.940] Returning an empty list because completion was requested in an invalid position.
Info 4042 [00:13:37.013] getCompletionData: Get current token: 0.0069020092487335205
Info 4043 [00:13:37.013] getCompletionData: Is inside comment: 0.002236992120742798
Info 4044 [00:13:37.013] getCompletionData: Get previous token: 0.019370004534721375
Info 4045 [00:13:37.013] getCompletionsAtPosition: isCompletionListBlocker: 0.0074439942836761475
Info 4046 [00:13:37.013] Returning an empty list because completion was requested in an invalid position.
Info 4047 [00:13:37.015] getCompletionData: Get current token: 0.007055997848510742
Info 4048 [00:13:37.015] getCompletionData: Is inside comment: 0.001953989267349243
Info 4049 [00:13:37.015] getCompletionData: Get previous token: 0.01930999755859375
Info 4050 [00:13:37.015] getCompletionsAtPosition: isCompletionListBlocker: 0.0074319988489151
Info 4051 [00:13:37.015] Returning an empty list because completion was requested in an invalid position.
Info 4052 [00:13:37.016] getCompletionData: Get current token: 0.00752200186252594
Info 4053 [00:13:37.016] getCompletionData: Is inside comment: 0.0019430071115493774
Info 4054 [00:13:37.016] getCompletionData: Get previous token: 0.01808801293373108
Info 4055 [00:13:37.016] getCompletionsAtPosition: isCompletionListBlocker: 0.009324997663497925
Info 4056 [00:13:37.016] Returning an empty list because completion was requested in an invalid position.
Info 4057 [00:13:38.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4058 [00:13:38.405] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 333 structureChanged: false structureIsReused:: Completely Elapsed: 3.44411601126194ms
Info 4059 [00:13:38.405] Different program with same set of files
Info 4060 [00:13:38.405] getCompletionData: Get current token: 0.008487001061439514
Info 4061 [00:13:38.405] getCompletionData: Is inside comment: 0.0016319900751113892
Info 4062 [00:13:38.405] getCompletionData: Get previous token: 0.023869991302490234
Info 4063 [00:13:38.405] getCompletionsAtPosition: isCompletionListBlocker: 0.006792008876800537
Info 4064 [00:13:38.405] Returning an empty list because completion was requested in an invalid position.
Info 4065 [00:13:38.494] getCompletionData: Get current token: 0.0075690001249313354
Info 4066 [00:13:38.494] getCompletionData: Is inside comment: 0.001990988850593567
Info 4067 [00:13:38.494] getCompletionData: Get previous token: 0.01952899992465973
Info 4068 [00:13:38.494] getCompletionsAtPosition: isCompletionListBlocker: 0.007559001445770264
Info 4069 [00:13:38.494] Returning an empty list because completion was requested in an invalid position.
Info 4070 [00:13:38.494] getCompletionData: Get current token: 0.00651898980140686
Info 4071 [00:13:38.494] getCompletionData: Is inside comment: 0.0013870000839233398
Info 4072 [00:13:38.494] getCompletionData: Get previous token: 0.01666399836540222
Info 4073 [00:13:38.494] getCompletionsAtPosition: isCompletionListBlocker: 0.003960996866226196
Info 4074 [00:13:38.494] Returning an empty list because completion was requested in an invalid position.
Info 4075 [00:13:38.494] getCompletionData: Get current token: 0.006466001272201538
Info 4076 [00:13:38.494] getCompletionData: Is inside comment: 0.0013020038604736328
Info 4077 [00:13:38.494] getCompletionData: Get previous token: 0.0173490047454834
Info 4078 [00:13:38.494] getCompletionsAtPosition: isCompletionListBlocker: 0.00356099009513855
Info 4079 [00:13:38.494] Returning an empty list because completion was requested in an invalid position.
Info 4080 [00:13:38.494] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4081 [00:13:38.498] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 334 structureChanged: false structureIsReused:: Completely Elapsed: 3.357702001929283ms
Info 4082 [00:13:38.498] Different program with same set of files
Info 4083 [00:13:40.017] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4084 [00:13:40.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 335 structureChanged: false structureIsReused:: Completely Elapsed: 5.163078010082245ms
Info 4085 [00:13:40.022] Different program with same set of files
Info 4086 [00:13:40.098] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4087 [00:13:40.102] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 336 structureChanged: false structureIsReused:: Completely Elapsed: 4.179865002632141ms
Info 4088 [00:13:40.102] Different program with same set of files
Info 4089 [00:13:40.799] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4090 [00:13:40.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 337 structureChanged: false structureIsReused:: Completely Elapsed: 3.378709003329277ms
Info 4091 [00:13:40.803] Different program with same set of files
Info 4092 [00:13:40.803] getCompletionData: Get current token: 0.00866401195526123
Info 4093 [00:13:40.803] getCompletionData: Is inside comment: 0.0017379969358444214
Info 4094 [00:13:40.803] getCompletionData: Get previous token: 0.024745985865592957
Info 4095 [00:13:40.803] getCompletionsAtPosition: isCompletionListBlocker: 0.0067779868841171265
Info 4096 [00:13:40.803] Returning an empty list because completion was requested in an invalid position.
Info 4097 [00:13:40.876] getCompletionData: Get current token: 0.011875003576278687
Info 4098 [00:13:40.876] getCompletionData: Is inside comment: 0.0038029998540878296
Info 4099 [00:13:40.876] getCompletionData: Get previous token: 0.03107801079750061
Info 4100 [00:13:40.876] getCompletionsAtPosition: isCompletionListBlocker: 0.013966009020805359
Info 4101 [00:13:40.876] Returning an empty list because completion was requested in an invalid position.
Info 4102 [00:13:40.878] getCompletionData: Get current token: 0.009805992245674133
Info 4103 [00:13:40.878] getCompletionData: Is inside comment: 0.002259001135826111
Info 4104 [00:13:40.878] getCompletionData: Get previous token: 0.020309001207351685
